#ATTRS
旨い a 2
美味しい b 0
豊か c 1
無い d 2
速い e 0
良い f 2
高い g 0
嬉しい h 2
強い i 1
少ない j 0
安い k 1
面白い l 2
多い m 0
長い n 0
欲しい o 2
難しい p 2
薄い q 0
ありがたい r 2

#INFOATTRS
c2-e1 j:0.0822 d:0.1519 c:0.3974 s:2.0000 kl:-0.0780
c2-f1 j:0.9231 d:0.9600 c:1.1239 s:2.0000 kl:-0.0780
d2-e1 j:0.0870 d:0.1600 c:0.4082 s:2.0000 kl:0.0000
d2-f1 j:0.9200 d:0.9583 c:1.1066 s:1.9167 kl:-0.0614
e1-f1 j:0.0800 d:0.1481 c:0.2357 s:0.6667 kl:0.0000
e1-g2 j:0.0606 d:0.1143 c:0.2821 s:1.3333 kl:-0.4811
e1-h2 j:0.0857 d:0.1579 c:0.4054 s:2.0000 kl:-0.0199
e1-i2 j:0.0833 d:0.1538 c:0.4000 s:2.0000 kl:-0.0589
e1-j2 j:0.0822 d:0.1519 c:0.3974 s:2.0000 kl:-0.0780
e1-k2 j:0.1000 d:0.1818 c:0.4364 s:2.0000 kl:0.1926
e1-l2 j:0.0822 d:0.1519 c:0.3974 s:2.0000 kl:-0.0780
e1-m2 j:0.0822 d:0.1519 c:0.3974 s:2.0000 kl:-0.0780
e1-n2 j:0.0822 d:0.1519 c:0.3974 s:2.0000 kl:-0.0780
e1-o2 j:0.0822 d:0.1519 c:0.3974 s:2.0000 kl:-0.0780
e1-p2 j:0.0822 d:0.1519 c:0.3974 s:2.0000 kl:-0.0780
e1-q2 j:0.0822 d:0.1519 c:0.3974 s:2.0000 kl:-0.0780
e1-r2 j:0.0822 d:0.1519 c:0.3974 s:2.0000 kl:-0.0780
f1-g2 j:0.9362 d:0.9670 c:1.0973 s:1.8333 kl:-0.0217
f1-h2 j:0.9796 d:0.9897 c:1.1468 s:2.0000 kl:-0.0199
f1-i2 j:0.9412 d:0.9697 c:1.1314 s:2.0000 kl:-0.0589
f1-j2 j:0.9231 d:0.9600 c:1.1239 s:2.0000 kl:-0.0780
f1-k2 j:1.1220 d:1.0575 c:1.1830 s:1.9167 kl:0.1312
f1-l2 j:0.9231 d:0.9600 c:1.1239 s:2.0000 kl:-0.0780
f1-m2 j:0.9231 d:0.9600 c:1.1239 s:2.0000 kl:-0.0780
f1-n2 j:0.9231 d:0.9600 c:1.1239 s:2.0000 kl:-0.0780
f1-o2 j:0.9231 d:0.9600 c:1.1239 s:2.0000 kl:-0.0780
f1-p2 j:0.9231 d:0.9600 c:1.1239 s:2.0000 kl:-0.0780
f1-q2 j:0.9231 d:0.9600 c:1.1239 s:2.0000 kl:-0.0780
f1-r2 j:0.9231 d:0.9600 c:1.1239 s:2.0000 kl:-0.0780
a2-g1 j:0.3175 d:0.4819 c:0.7402 s:2.0000 kl:-0.0199
a2-k1 j:0.4746 d:0.6437 c:0.8759 s:2.0000 kl:-0.0199
b1-g1 j:0.0870 d:0.1600 c:0.1633 s:0.2000 kl:-1.0589
b1-k1 j:0.0741 d:0.1379 c:0.1380 s:0.1429 kl:-1.5443
c2-g1 j:0.3030 d:0.4651 c:0.7255 s:2.0000 kl:-0.0780
c2-k1 j:0.4516 d:0.6222 c:0.8584 s:2.0000 kl:-0.0780
d2-g1 j:0.3226 d:0.4878 c:0.7454 s:2.0000 kl:0.0000
d2-k1 j:0.4828 d:0.6512 c:0.8819 s:2.0000 kl:0.0000
e2-g1 j:0.2727 d:0.4286 c:0.6617 s:1.8000 kl:-0.1915
e2-k1 j:0.4667 d:0.6364 c:0.8699 s:2.0000 kl:-0.0395
f2-g1 j:0.3404 d:0.5079 c:0.6950 s:1.6000 kl:0.1201
f2-k1 j:0.6341 d:0.7761 c:0.9545 s:1.8571 kl:0.3351
g1-h2 j:0.3175 d:0.4819 c:0.7402 s:2.0000 kl:-0.0199
g1-i2 j:0.2687 d:0.4235 c:0.6573 s:1.8000 kl:-0.2109
g1-j2 j:0.3030 d:0.4651 c:0.7255 s:2.0000 kl:-0.0780
g1-k1 j:0.2000 d:0.3333 c:0.3381 s:0.4000 kl:0.0406
g1-l2 j:0.3030 d:0.4651 c:0.7255 s:2.0000 kl:-0.0780
g1-m2 j:0.3030 d:0.4651 c:0.7255 s:2.0000 kl:-0.0780
g1-n2 j:0.3030 d:0.4651 c:0.7255 s:2.0000 kl:-0.0780
g1-o2 j:0.3030 d:0.4651 c:0.7255 s:2.0000 kl:-0.0780
g1-p2 j:0.3030 d:0.4651 c:0.7255 s:2.0000 kl:-0.0780
g1-q2 j:0.3030 d:0.4651 c:0.7255 s:2.0000 kl:-0.0780
g1-r2 j:0.3030 d:0.4651 c:0.7255 s:2.0000 kl:-0.0780
h2-k1 j:0.4746 d:0.6437 c:0.8759 s:2.0000 kl:-0.0199
i2-k1 j:0.4590 d:0.6292 c:0.8641 s:2.0000 kl:-0.0589
j2-k1 j:0.4516 d:0.6222 c:0.8584 s:2.0000 kl:-0.0780
k1-l2 j:0.4516 d:0.6222 c:0.8584 s:2.0000 kl:-0.0780
k1-m2 j:0.4516 d:0.6222 c:0.8584 s:2.0000 kl:-0.0780
k1-n2 j:0.4516 d:0.6222 c:0.8584 s:2.0000 kl:-0.0780
k1-o2 j:0.4516 d:0.6222 c:0.8584 s:2.0000 kl:-0.0780
k1-p2 j:0.4516 d:0.6222 c:0.8584 s:2.0000 kl:-0.0780
k1-q2 j:0.4516 d:0.6222 c:0.8584 s:2.0000 kl:-0.0780
k1-r2 j:0.4516 d:0.6222 c:0.8584 s:2.0000 kl:-0.0780
e2-f1 j:0.8846 d:0.9388 c:1.0915 s:1.9167 kl:-0.1009
a2-b2 j:6.1053 d:1.7185 c:1.7243 s:1.8710 kl:-0.1161
a2-c1 j:0.0278 d:0.0541 c:0.2341 s:2.0000 kl:-0.0199
b2-c1 j:0.0328 d:0.0635 c:0.2540 s:2.0000 kl:0.2157
c1-d2 j:0.0282 d:0.0548 c:0.2357 s:2.0000 kl:0.0000
c1-e2 j:0.0274 d:0.0533 c:0.2325 s:2.0000 kl:-0.0395
c1-f2 j:0.0385 d:0.0741 c:0.2747 s:2.0000 kl:0.4420
c1-g2 j:0.0303 d:0.0588 c:0.2443 s:2.0000 kl:0.1038
c1-h2 j:0.0278 d:0.0541 c:0.2341 s:2.0000 kl:-0.0199
c1-i2 j:0.0270 d:0.0526 c:0.2309 s:2.0000 kl:-0.0589
c1-j2 j:0.0267 d:0.0519 c:0.2294 s:2.0000 kl:-0.0780
c1-k2 j:0.0323 d:0.0625 c:0.2520 s:2.0000 kl:0.1926
c1-l2 j:0.0267 d:0.0519 c:0.2294 s:2.0000 kl:-0.0780
c1-m2 j:0.0267 d:0.0519 c:0.2294 s:2.0000 kl:-0.0780
c1-n2 j:0.0267 d:0.0519 c:0.2294 s:2.0000 kl:-0.0780
c1-o2 j:0.0267 d:0.0519 c:0.2294 s:2.0000 kl:-0.0780
c1-p2 j:0.0267 d:0.0519 c:0.2294 s:2.0000 kl:-0.0780
c1-q2 j:0.0267 d:0.0519 c:0.2294 s:2.0000 kl:-0.0780
c1-r2 j:0.0267 d:0.0519 c:0.2294 s:2.0000 kl:-0.0780
a2-d1 j:0.1471 d:0.2564 c:0.5234 s:2.0000 kl:-0.0199
b2-d1 j:0.1754 d:0.2985 c:0.5680 s:2.0000 kl:0.2157
c2-d1 j:0.1408 d:0.2469 c:0.5130 s:2.0000 kl:-0.0780
d1-e2 j:0.1449 d:0.2532 c:0.5199 s:2.0000 kl:-0.0395
d1-f2 j:0.1600 d:0.2759 c:0.4914 s:1.6000 kl:0.1201
d1-g2 j:0.1613 d:0.2778 c:0.5464 s:2.0000 kl:0.1038
d1-h2 j:0.1471 d:0.2564 c:0.5234 s:2.0000 kl:-0.0199
d1-i2 j:0.1429 d:0.2500 c:0.5164 s:2.0000 kl:-0.0589
d1-j2 j:0.1408 d:0.2469 c:0.5130 s:2.0000 kl:-0.0780
d1-k2 j:0.1724 d:0.2941 c:0.5634 s:2.0000 kl:0.1926
d1-l2 j:0.1408 d:0.2469 c:0.5130 s:2.0000 kl:-0.0780
d1-m2 j:0.1408 d:0.2469 c:0.5130 s:2.0000 kl:-0.0780
d1-n2 j:0.1408 d:0.2469 c:0.5130 s:2.0000 kl:-0.0780
d1-o2 j:0.1408 d:0.2469 c:0.5130 s:2.0000 kl:-0.0780
d1-p2 j:0.1408 d:0.2469 c:0.5130 s:2.0000 kl:-0.0780
d1-q2 j:0.1408 d:0.2469 c:0.5130 s:2.0000 kl:-0.0780
d1-r2 j:0.1408 d:0.2469 c:0.5130 s:2.0000 kl:-0.0780
b2-f1 j:0.9545 d:0.9767 c:1.0888 s:1.7500 kl:0.0231
d1-f1 j:0.0741 d:0.1379 c:0.1826 s:0.4000 kl:-0.7370
b2-e1 j:0.0656 d:0.1231 c:0.2933 s:1.3333 kl:-0.3692
e1-f2 j:0.0769 d:0.1429 c:0.3172 s:1.3333 kl:-0.1430
b2-g1 j:0.3333 d:0.5000 c:0.7229 s:1.8000 kl:0.0637
e1-g1 j:0.1818 d:0.3077 c:0.3651 s:0.6667 kl:1.2630
g1-k2 j:0.2807 d:0.4384 c:0.6375 s:1.6000 kl:-0.1293
f1-g1 j:0.1333 d:0.2353 c:0.2582 s:0.4000 kl:-0.7370
b2-k1 j:0.5200 d:0.6842 c:0.8825 s:1.8571 kl:0.1088
f1-k1 j:0.0556 d:0.1053 c:0.1091 s:0.1429 kl:-2.2224
g2-k1 j:0.4211 d:0.5926 c:0.7836 s:1.7143 kl:-0.1186
a2-i1 j:0.0563 d:0.1067 c:0.3310 s:2.0000 kl:-0.0199
b2-i1 j:0.0667 d:0.1250 c:0.3592 s:2.0000 kl:0.2157
c2-i1 j:0.0541 d:0.1026 c:0.3244 s:2.0000 kl:-0.0780
d2-i1 j:0.0571 d:0.1081 c:0.3333 s:2.0000 kl:0.0000
e2-i1 j:0.0556 d:0.1053 c:0.3288 s:2.0000 kl:-0.0395
f2-i1 j:0.0784 d:0.1455 c:0.3885 s:2.0000 kl:0.4420
g1-i1 j:0.2000 d:0.3333 c:0.4472 s:1.0000 kl:1.8480
h2-i1 j:0.0563 d:0.1067 c:0.3310 s:2.0000 kl:-0.0199
i1-j2 j:0.0541 d:0.1026 c:0.3244 s:2.0000 kl:-0.0780
i1-k2 j:0.0656 d:0.1231 c:0.3563 s:2.0000 kl:0.1926
i1-l2 j:0.0541 d:0.1026 c:0.3244 s:2.0000 kl:-0.0780
i1-m2 j:0.0541 d:0.1026 c:0.3244 s:2.0000 kl:-0.0780
i1-n2 j:0.0541 d:0.1026 c:0.3244 s:2.0000 kl:-0.0780
i1-o2 j:0.0541 d:0.1026 c:0.3244 s:2.0000 kl:-0.0780
i1-p2 j:0.0541 d:0.1026 c:0.3244 s:2.0000 kl:-0.0780
i1-q2 j:0.0541 d:0.1026 c:0.3244 s:2.0000 kl:-0.0780
i1-r2 j:0.0541 d:0.1026 c:0.3244 s:2.0000 kl:-0.0780
a2-h1 j:0.1159 d:0.2078 c:0.4682 s:2.0000 kl:-0.0199
b2-h1 j:0.1379 d:0.2424 c:0.5080 s:2.0000 kl:0.2157
c2-h1 j:0.1111 d:0.2000 c:0.4588 s:2.0000 kl:-0.0780
d2-h1 j:0.1176 d:0.2105 c:0.4714 s:2.0000 kl:0.0000
e2-h1 j:0.1143 d:0.2051 c:0.4650 s:2.0000 kl:-0.0395
f2-h1 j:0.1633 d:0.2807 c:0.5494 s:2.0000 kl:0.4420
g2-h1 j:0.1270 d:0.2254 c:0.4887 s:2.0000 kl:0.1038
h1-i2 j:0.1127 d:0.2025 c:0.4619 s:2.0000 kl:-0.0589
h1-j2 j:0.1111 d:0.2000 c:0.4588 s:2.0000 kl:-0.0780
h1-k2 j:0.1356 d:0.2388 c:0.5040 s:2.0000 kl:0.1926
h1-l2 j:0.1111 d:0.2000 c:0.4588 s:2.0000 kl:-0.0780
h1-m2 j:0.1111 d:0.2000 c:0.4588 s:2.0000 kl:-0.0780
h1-n2 j:0.1111 d:0.2000 c:0.4588 s:2.0000 kl:-0.0780
h1-o2 j:0.1111 d:0.2000 c:0.4588 s:2.0000 kl:-0.0780
h1-p2 j:0.1111 d:0.2000 c:0.4588 s:2.0000 kl:-0.0780
h1-q2 j:0.1111 d:0.2000 c:0.4588 s:2.0000 kl:-0.0780
h1-r2 j:0.1111 d:0.2000 c:0.4588 s:2.0000 kl:-0.0780
g2-i1 j:0.0299 d:0.0580 c:0.1728 s:1.0000 kl:-0.8962
a2-j1 j:0.0278 d:0.0541 c:0.2341 s:2.0000 kl:-0.0199
b2-j1 j:0.0328 d:0.0635 c:0.2540 s:2.0000 kl:0.2157
c2-j1 j:0.0267 d:0.0519 c:0.2294 s:2.0000 kl:-0.0780
d2-j1 j:0.0282 d:0.0548 c:0.2357 s:2.0000 kl:0.0000
e2-j1 j:0.0274 d:0.0533 c:0.2325 s:2.0000 kl:-0.0395
f2-j1 j:0.0385 d:0.0741 c:0.2747 s:2.0000 kl:0.4420
g2-j1 j:0.0303 d:0.0588 c:0.2443 s:2.0000 kl:0.1038
h2-j1 j:0.0278 d:0.0541 c:0.2341 s:2.0000 kl:-0.0199
i2-j1 j:0.0270 d:0.0526 c:0.2309 s:2.0000 kl:-0.0589
j1-k2 j:0.0323 d:0.0625 c:0.2520 s:2.0000 kl:0.1926
j1-l2 j:0.0267 d:0.0519 c:0.2294 s:2.0000 kl:-0.0780
j1-m2 j:0.0267 d:0.0519 c:0.2294 s:2.0000 kl:-0.0780
j1-n2 j:0.0267 d:0.0519 c:0.2294 s:2.0000 kl:-0.0780
j1-o2 j:0.0267 d:0.0519 c:0.2294 s:2.0000 kl:-0.0780
j1-p2 j:0.0267 d:0.0519 c:0.2294 s:2.0000 kl:-0.0780
j1-q2 j:0.0267 d:0.0519 c:0.2294 s:2.0000 kl:-0.0780
j1-r2 j:0.0267 d:0.0519 c:0.2294 s:2.0000 kl:-0.0780
a2-l1 j:0.0278 d:0.0541 c:0.2341 s:2.0000 kl:-0.0199
b2-l1 j:0.0328 d:0.0635 c:0.2540 s:2.0000 kl:0.2157
c2-l1 j:0.0267 d:0.0519 c:0.2294 s:2.0000 kl:-0.0780
d2-l1 j:0.0282 d:0.0548 c:0.2357 s:2.0000 kl:0.0000
e2-l1 j:0.0274 d:0.0533 c:0.2325 s:2.0000 kl:-0.0395
f2-l1 j:0.0385 d:0.0741 c:0.2747 s:2.0000 kl:0.4420
g2-l1 j:0.0303 d:0.0588 c:0.2443 s:2.0000 kl:0.1038
h2-l1 j:0.0278 d:0.0541 c:0.2341 s:2.0000 kl:-0.0199
i2-l1 j:0.0270 d:0.0526 c:0.2309 s:2.0000 kl:-0.0589
j2-l1 j:0.0267 d:0.0519 c:0.2294 s:2.0000 kl:-0.0780
k2-l1 j:0.0323 d:0.0625 c:0.2520 s:2.0000 kl:0.1926
l1-m2 j:0.0267 d:0.0519 c:0.2294 s:2.0000 kl:-0.0780
l1-n2 j:0.0267 d:0.0519 c:0.2294 s:2.0000 kl:-0.0780
l1-o2 j:0.0267 d:0.0519 c:0.2294 s:2.0000 kl:-0.0780
l1-p2 j:0.0267 d:0.0519 c:0.2294 s:2.0000 kl:-0.0780
l1-q2 j:0.0267 d:0.0519 c:0.2294 s:2.0000 kl:-0.0780
l1-r2 j:0.0267 d:0.0519 c:0.2294 s:2.0000 kl:-0.0780
a2-m1 j:0.0278 d:0.0541 c:0.2341 s:2.0000 kl:-0.0199
b2-m1 j:0.0328 d:0.0635 c:0.2540 s:2.0000 kl:0.2157
c2-m1 j:0.0267 d:0.0519 c:0.2294 s:2.0000 kl:-0.0780
d2-m1 j:0.0282 d:0.0548 c:0.2357 s:2.0000 kl:0.0000
e2-m1 j:0.0274 d:0.0533 c:0.2325 s:2.0000 kl:-0.0395
f2-m1 j:0.0385 d:0.0741 c:0.2747 s:2.0000 kl:0.4420
g2-m1 j:0.0303 d:0.0588 c:0.2443 s:2.0000 kl:0.1038
h2-m1 j:0.0278 d:0.0541 c:0.2341 s:2.0000 kl:-0.0199
i2-m1 j:0.0270 d:0.0526 c:0.2309 s:2.0000 kl:-0.0589
j2-m1 j:0.0267 d:0.0519 c:0.2294 s:2.0000 kl:-0.0780
k2-m1 j:0.0323 d:0.0625 c:0.2520 s:2.0000 kl:0.1926
l2-m1 j:0.0267 d:0.0519 c:0.2294 s:2.0000 kl:-0.0780
m1-n2 j:0.0267 d:0.0519 c:0.2294 s:2.0000 kl:-0.0780
m1-o2 j:0.0267 d:0.0519 c:0.2294 s:2.0000 kl:-0.0780
m1-p2 j:0.0267 d:0.0519 c:0.2294 s:2.0000 kl:-0.0780
m1-q2 j:0.0267 d:0.0519 c:0.2294 s:2.0000 kl:-0.0780
m1-r2 j:0.0267 d:0.0519 c:0.2294 s:2.0000 kl:-0.0780
a2-n1 j:0.0278 d:0.0541 c:0.2341 s:2.0000 kl:-0.0199
b2-n1 j:0.0328 d:0.0635 c:0.2540 s:2.0000 kl:0.2157
c2-n1 j:0.0267 d:0.0519 c:0.2294 s:2.0000 kl:-0.0780
d2-n1 j:0.0282 d:0.0548 c:0.2357 s:2.0000 kl:0.0000
e2-n1 j:0.0274 d:0.0533 c:0.2325 s:2.0000 kl:-0.0395
f2-n1 j:0.0385 d:0.0741 c:0.2747 s:2.0000 kl:0.4420
g2-n1 j:0.0303 d:0.0588 c:0.2443 s:2.0000 kl:0.1038
h2-n1 j:0.0278 d:0.0541 c:0.2341 s:2.0000 kl:-0.0199
i2-n1 j:0.0270 d:0.0526 c:0.2309 s:2.0000 kl:-0.0589
j2-n1 j:0.0267 d:0.0519 c:0.2294 s:2.0000 kl:-0.0780
k2-n1 j:0.0323 d:0.0625 c:0.2520 s:2.0000 kl:0.1926
l2-n1 j:0.0267 d:0.0519 c:0.2294 s:2.0000 kl:-0.0780
m2-n1 j:0.0267 d:0.0519 c:0.2294 s:2.0000 kl:-0.0780
n1-o2 j:0.0267 d:0.0519 c:0.2294 s:2.0000 kl:-0.0780
n1-p2 j:0.0267 d:0.0519 c:0.2294 s:2.0000 kl:-0.0780
n1-q2 j:0.0267 d:0.0519 c:0.2294 s:2.0000 kl:-0.0780
n1-r2 j:0.0267 d:0.0519 c:0.2294 s:2.0000 kl:-0.0780
a2-o1 j:0.0278 d:0.0541 c:0.2341 s:2.0000 kl:-0.0199
b2-o1 j:0.0328 d:0.0635 c:0.2540 s:2.0000 kl:0.2157
c2-o1 j:0.0267 d:0.0519 c:0.2294 s:2.0000 kl:-0.0780
d2-o1 j:0.0282 d:0.0548 c:0.2357 s:2.0000 kl:0.0000
e2-o1 j:0.0274 d:0.0533 c:0.2325 s:2.0000 kl:-0.0395
f2-o1 j:0.0385 d:0.0741 c:0.2747 s:2.0000 kl:0.4420
g2-o1 j:0.0303 d:0.0588 c:0.2443 s:2.0000 kl:0.1038
h2-o1 j:0.0278 d:0.0541 c:0.2341 s:2.0000 kl:-0.0199
i2-o1 j:0.0270 d:0.0526 c:0.2309 s:2.0000 kl:-0.0589
j2-o1 j:0.0267 d:0.0519 c:0.2294 s:2.0000 kl:-0.0780
k2-o1 j:0.0323 d:0.0625 c:0.2520 s:2.0000 kl:0.1926
l2-o1 j:0.0267 d:0.0519 c:0.2294 s:2.0000 kl:-0.0780
m2-o1 j:0.0267 d:0.0519 c:0.2294 s:2.0000 kl:-0.0780
n2-o1 j:0.0267 d:0.0519 c:0.2294 s:2.0000 kl:-0.0780
o1-p2 j:0.0267 d:0.0519 c:0.2294 s:2.0000 kl:-0.0780
o1-q2 j:0.0267 d:0.0519 c:0.2294 s:2.0000 kl:-0.0780
o1-r2 j:0.0267 d:0.0519 c:0.2294 s:2.0000 kl:-0.0780
a2-p1 j:0.0278 d:0.0541 c:0.2341 s:2.0000 kl:-0.0199
b2-p1 j:0.0328 d:0.0635 c:0.2540 s:2.0000 kl:0.2157
c2-p1 j:0.0267 d:0.0519 c:0.2294 s:2.0000 kl:-0.0780
d2-p1 j:0.0282 d:0.0548 c:0.2357 s:2.0000 kl:0.0000
e2-p1 j:0.0274 d:0.0533 c:0.2325 s:2.0000 kl:-0.0395
f2-p1 j:0.0385 d:0.0741 c:0.2747 s:2.0000 kl:0.4420
g2-p1 j:0.0303 d:0.0588 c:0.2443 s:2.0000 kl:0.1038
h2-p1 j:0.0278 d:0.0541 c:0.2341 s:2.0000 kl:-0.0199
i2-p1 j:0.0270 d:0.0526 c:0.2309 s:2.0000 kl:-0.0589
j2-p1 j:0.0267 d:0.0519 c:0.2294 s:2.0000 kl:-0.0780
k2-p1 j:0.0323 d:0.0625 c:0.2520 s:2.0000 kl:0.1926
l2-p1 j:0.0267 d:0.0519 c:0.2294 s:2.0000 kl:-0.0780
m2-p1 j:0.0267 d:0.0519 c:0.2294 s:2.0000 kl:-0.0780
n2-p1 j:0.0267 d:0.0519 c:0.2294 s:2.0000 kl:-0.0780
o2-p1 j:0.0267 d:0.0519 c:0.2294 s:2.0000 kl:-0.0780
p1-q2 j:0.0267 d:0.0519 c:0.2294 s:2.0000 kl:-0.0780
p1-r2 j:0.0267 d:0.0519 c:0.2294 s:2.0000 kl:-0.0780
a2-q1 j:0.0278 d:0.0541 c:0.2341 s:2.0000 kl:-0.0199
b2-q1 j:0.0328 d:0.0635 c:0.2540 s:2.0000 kl:0.2157
c2-q1 j:0.0267 d:0.0519 c:0.2294 s:2.0000 kl:-0.0780
d2-q1 j:0.0282 d:0.0548 c:0.2357 s:2.0000 kl:0.0000
e2-q1 j:0.0274 d:0.0533 c:0.2325 s:2.0000 kl:-0.0395
f2-q1 j:0.0385 d:0.0741 c:0.2747 s:2.0000 kl:0.4420
g2-q1 j:0.0303 d:0.0588 c:0.2443 s:2.0000 kl:0.1038
h2-q1 j:0.0278 d:0.0541 c:0.2341 s:2.0000 kl:-0.0199
i2-q1 j:0.0270 d:0.0526 c:0.2309 s:2.0000 kl:-0.0589
j2-q1 j:0.0267 d:0.0519 c:0.2294 s:2.0000 kl:-0.0780
k2-q1 j:0.0323 d:0.0625 c:0.2520 s:2.0000 kl:0.1926
l2-q1 j:0.0267 d:0.0519 c:0.2294 s:2.0000 kl:-0.0780
m2-q1 j:0.0267 d:0.0519 c:0.2294 s:2.0000 kl:-0.0780
n2-q1 j:0.0267 d:0.0519 c:0.2294 s:2.0000 kl:-0.0780
o2-q1 j:0.0267 d:0.0519 c:0.2294 s:2.0000 kl:-0.0780
p2-q1 j:0.0267 d:0.0519 c:0.2294 s:2.0000 kl:-0.0780
q1-r2 j:0.0267 d:0.0519 c:0.2294 s:2.0000 kl:-0.0780
a2-r1 j:0.0278 d:0.0541 c:0.2341 s:2.0000 kl:-0.0199
b2-r1 j:0.0328 d:0.0635 c:0.2540 s:2.0000 kl:0.2157
c2-r1 j:0.0267 d:0.0519 c:0.2294 s:2.0000 kl:-0.0780
d2-r1 j:0.0282 d:0.0548 c:0.2357 s:2.0000 kl:0.0000
e2-r1 j:0.0274 d:0.0533 c:0.2325 s:2.0000 kl:-0.0395
f2-r1 j:0.0385 d:0.0741 c:0.2747 s:2.0000 kl:0.4420
g2-r1 j:0.0303 d:0.0588 c:0.2443 s:2.0000 kl:0.1038
h2-r1 j:0.0278 d:0.0541 c:0.2341 s:2.0000 kl:-0.0199
i2-r1 j:0.0270 d:0.0526 c:0.2309 s:2.0000 kl:-0.0589
j2-r1 j:0.0267 d:0.0519 c:0.2294 s:2.0000 kl:-0.0780
k2-r1 j:0.0323 d:0.0625 c:0.2520 s:2.0000 kl:0.1926
l2-r1 j:0.0267 d:0.0519 c:0.2294 s:2.0000 kl:-0.0780
m2-r1 j:0.0267 d:0.0519 c:0.2294 s:2.0000 kl:-0.0780
n2-r1 j:0.0267 d:0.0519 c:0.2294 s:2.0000 kl:-0.0780
o2-r1 j:0.0267 d:0.0519 c:0.2294 s:2.0000 kl:-0.0780
p2-r1 j:0.0267 d:0.0519 c:0.2294 s:2.0000 kl:-0.0780
q2-r1 j:0.0267 d:0.0519 c:0.2294 s:2.0000 kl:-0.0780

